External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1253926_cc5c2f53,2021-12-13 15:57:26,AMP-X583,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253967_2e982281,2021-12-13 15:53:59,AMP-B081,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253975_f207acf8,2021-12-13 13:09:54,AMP-B182,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253977_5b8ecee4,2021-12-13 13:09:54,AMP-M007,7,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253979_085632b9,2021-12-13 13:09:54,AMP-M010,7,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253982_3d9a2b32,2021-12-13 15:54:17,A000066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253984_724b6437,2021-12-13 15:54:17,AMP-S059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253986_84af47f2,2021-12-13 15:54:17,AMP-S051,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253988_433b4892,2021-12-13 15:54:17,AMP-B001,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253990_90c7fbc0,2021-12-13 15:54:17,AMP-X053,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253992_ecf6e760,2021-12-13 15:54:17,AMP-X183,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253994_32dad66b,2021-12-13 15:54:17,AMP-B018,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253996_7b175154,2021-12-13 15:54:17,AMP-X142-U2,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1253998_f28d9330,2021-12-13 15:54:17,SEN0116,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254000_7c5e11ce,2021-12-13 15:50:21,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254002_8229ae7a,2021-12-13 15:50:21,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254004_c02b4e3b,2021-12-13 15:50:21,AMP-B094,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254006_9cea4cbe,2021-12-13 15:50:21,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254008_76c844fc,2021-12-13 15:50:21,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254019_4d65a377,2021-12-16 15:45:12,AMP-V13857,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254021_45f20583,2021-12-13 15:46:46,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254023_3e56cc11,2021-12-13 15:48:45,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254025_d36dddf8,2021-12-13 15:48:45,IRL104A2B,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254027_3b6a856c,2021-12-13 15:57:34,AMP-S033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254029_6868cd42,2021-12-13 15:50:27,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254031_c14178be,2021-12-13 15:51:16,AMP-X418,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254033_b1b046d9,2021-12-16 16:35:09,AMP-E038-RU,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254035_cdf62a60,2021-12-15 16:06:51,AMP-X548,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254037_030af440,2021-12-13 15:51:23,AMP-S041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254039_a628f745,2021-12-13 15:51:32,AMP-X418,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254041_0a0d6ac4,2021-12-13 15:51:32,AMP-B009,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254043_e3399f26,2021-12-13 15:51:57,AMP-X030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254045_f16121da,2021-12-13 15:52:04,AMP-B066,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254047_4708f0ed,2021-12-13 15:52:04,AMP-X141,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254050_dc7aeabe,2021-12-13 15:52:13,AMP-V14628,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254052_d8e97228,2021-12-13 15:52:21,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254054_0e031fc2,2021-12-22 08:36:12,AMP-X297,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254056_f83e9834,2021-12-22 08:36:12,AMP-B066,6,SS/Output,Partner Locations/Customers
__export__.stock_move_1254059_5193f27c,2021-12-13 08:31:51,AMP-S061,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254060_03f05320,2021-12-13 15:52:28,AMP-S041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254062_3cdcad67,2021-12-22 05:56:09,AMP-S010,25,SS/Output,Partner Locations/Customers
__export__.stock_move_1254064_68f6b731,2021-12-22 14:22:22,AMP-S061,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254067_57a29c16,2021-12-15 12:46:33,AMP-S032,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1254069_96043ec7,2021-12-15 12:46:33,AMP-S024,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254071_76d253a8,2021-12-15 12:46:33,AMP-S026,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1254073_9a73cc65,2021-12-15 12:46:33,AMP-S041,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1254076_ec388058,2021-12-13 15:46:55,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254078_079d0ee4,2021-12-13 15:57:43,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254173_0e3ad988,2021-12-13 15:47:09,AMP-S027,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254175_c3709a2c,2021-12-15 12:47:03,AMP-B108,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254177_8dc0763c,2021-12-15 12:47:03,AMP-B007,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254179_7f457899,2021-12-15 12:47:03,AMP-B195,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254181_eb17a60e,2021-12-15 12:47:03,AMP-B006,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254183_73196a7a,2021-12-15 12:47:03,AMP-B004,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1254185_4dbbe994,2021-12-15 12:47:03,AMP-B033,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254187_d4ca175f,2021-12-15 12:47:03,AMP-B123,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1254189_4cd061c2,2021-12-15 12:47:03,AMP-X221,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254191_64929a89,2021-12-15 12:47:03,AMP-X203,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254193_616ece10,2021-12-15 12:47:03,AMP-B116,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254195_83cc1167,2021-12-15 12:47:03,AMP-B134,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1254197_214066fe,2021-12-15 12:47:03,AMP-X329,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1254199_5265b053,2021-12-15 12:47:03,AMP-B097,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254201_49b1f1eb,2021-12-15 12:47:03,AMP-B088,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254203_b0a9622f,2021-12-15 12:47:03,AMP-B019,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254205_8647ba12,2021-12-15 12:47:03,AMP-B139,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1254207_cbf1c405,2021-12-15 12:47:03,AMP-B059,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254209_2eb93f94,2021-12-15 12:47:03,AMP-B122,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254211_db8ac2b8,2021-12-15 12:47:03,AMP-B074,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254213_8d5e6506,2021-12-15 12:47:03,AMP-B058,14,SS/Output,Partner Locations/Customers
__export__.stock_move_1254215_d145d7c0,2021-12-15 12:47:03,AMP-B017,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254217_58acfd45,2021-12-15 12:47:03,AMP-B092,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254219_83315832,2021-12-15 12:47:03,AMP-B181,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254221_683e9281,2021-12-15 12:47:03,AMP-B113,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254223_ce9c17e3,2021-12-15 12:47:03,AMP-B112,6,SS/Output,Partner Locations/Customers
__export__.stock_move_1254225_e8b84049,2021-12-15 12:47:03,ABX00021,7,SS/Output,Partner Locations/Customers
__export__.stock_move_1254227_dfd3d969,2021-12-15 12:47:03,AMP-B046,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254229_a4cb152c,2021-12-15 12:47:03,AMP-B141,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1254231_72058180,2021-12-15 12:47:03,AMP-B039,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1254233_b70efe17,2021-12-15 12:47:03,AMP-B144,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254235_bcd872c7,2021-12-15 12:47:03,AMP-B030,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254237_93a2dc93,2021-12-15 12:47:03,AMP-B199,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254239_1e1c2f08,2021-12-15 12:47:03,AMP-S042,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1254241_4aeb6fe7,2021-12-15 12:47:03,AMP-X130,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1254243_7cd85601,2021-12-15 12:47:03,AMP-W017,200,SS/Output,Partner Locations/Customers
__export__.stock_move_1254245_64e745f9,2021-12-15 12:47:03,AMP-X309,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254247_14c75879,2021-12-15 12:47:03,AMP-B102,45,SS/Output,Partner Locations/Customers
__export__.stock_move_1254249_3a420c8d,2021-12-15 12:47:03,AMP-W023-3,63,SS/Output,Partner Locations/Customers
__export__.stock_move_1254251_7a94d744,2021-12-15 12:47:03,AMP-W023-4,70,SS/Output,Partner Locations/Customers
__export__.stock_move_1254253_14e6e819,2021-12-15 12:47:03,AMP-W024-5,51,SS/Output,Partner Locations/Customers
__export__.stock_move_1254255_bd2a4ea4,2021-12-15 12:47:03,AMP-S057,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254257_f95c516e,2021-12-15 12:47:03,AMP-S010,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1254259_7f30138f,2021-12-15 12:47:03,AMP-S010-BI,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254261_6637bb51,2021-12-15 12:47:03,AMP-M014,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254263_c5d05d16,2021-12-15 12:47:03,AMP-B168,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254265_d5f25064,2021-12-15 12:47:03,AMP-B117,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1254267_b70b4af4,2021-12-15 12:47:03,AMP-B081,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1254269_9640790e,2021-12-15 12:47:03,AMP-X205,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1254271_9f5596e7,2021-12-15 12:47:03,AMP-X272,9,SS/Output,Partner Locations/Customers
__export__.stock_move_1254273_c06bc7a4,2021-12-15 12:47:03,AMP-S051,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1254275_3fe0bd1d,2021-12-15 12:47:03,AMP-S060,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254277_e2838a11,2021-12-15 12:47:03,AMP-S030,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1254292_f3ca74c8,2021-12-13 09:25:17,AMP-S042,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254303_cbf627fe,2021-12-13 15:52:36,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254332_18e200d0,2021-12-13 15:48:53,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254334_b68e2520,2021-12-20 09:02:09,AMP-H006,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1254336_189829c9,2021-12-14 05:59:59,AMP-B114,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254338_2fe2ecc7,2021-12-15 15:47:21,A000066,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254340_15f7b203,2021-12-15 15:47:21,AMP-W004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254342_b5645971,2021-12-15 15:47:21,AMP-W010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254344_2601e69c,2021-12-15 15:47:21,AMP-W029,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254346_4ca3c0d2,2021-12-13 15:52:44,AMP-X152,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254348_1a7b2da4,2021-12-13 15:52:44,AMP-X187,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254350_bf858e65,2021-12-13 15:52:44,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254370_349737d5,2021-12-13 15:50:06,AMP-B114,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254427_e48825bd,2021-12-13 15:49:59,AMP-B046,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254429_a311f900,2021-12-13 15:49:59,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254431_ea703ff1,2021-12-13 15:49:59,AMP-F008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254433_b55a5372,2021-12-13 15:49:59,TN2000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254435_3d903dff,2021-12-13 15:49:59,AMP-B160,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254437_4e79ef51,2021-12-14 15:26:20,AMP-X320,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1254454_856e6c6e,2021-12-13 15:47:19,AMP-B174,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254456_24c23e69,2021-12-13 15:47:19,AMP-X145,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254458_d80a8c8b,2021-12-13 15:47:19,AMP-X040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254460_b8251022,2021-12-13 15:47:19,AMP-X483,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254462_d21590dd,2021-12-13 15:47:19,AMP-R4K7-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254464_bad89506,2021-12-13 13:10:01,AMP-V17953,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254466_b20b3949,2021-12-15 16:07:00,AMP-W042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254468_08f577c6,2021-12-15 16:07:00,AMP-W043,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254470_a8c75c96,2021-12-15 16:07:00,AMP-B098,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254472_59ac8f23,2021-12-15 16:07:00,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254474_56981970,2021-12-15 16:07:00,AMP-S031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254513_d96272e5,2021-12-13 15:49:50,AMP-S041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254516_4d4fbba4,2021-12-14 12:40:06,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254526_f7a515e6,2021-12-13 15:47:26,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254528_771a98e3,2021-12-13 15:47:26,AMP-X358,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254530_fd25b85a,2021-12-13 15:47:34,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254532_cc97b35b,2021-12-13 15:47:34,AMP-X540,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254534_bb033285,2021-12-13 15:47:34,ISBN-3596-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254547_f7e3d1c6,2021-12-21 10:05:25,DEV-14432,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254549_52e1b1cc,2021-12-21 10:05:25,AMP-B137,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254553_338d8ba4,2021-12-13 13:10:18,AMP-B061,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254555_22c606ae,2021-12-13 13:10:18,AMP-B141,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254564_5129ff4c,2021-12-15 12:05:30,AMP-S042,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254566_23a0ee99,2021-12-15 12:05:30,AMP-S010,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254568_4117d5a1,2021-12-13 15:49:10,AMP-B192,40,SS/Output,Partner Locations/Customers
__export__.stock_move_1254571_9519712e,2021-12-14 15:27:03,AMP-X588,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254573_27534f63,2021-12-14 15:27:03,AMP-X589,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254578_cb005812,2021-12-15 12:48:00,AMP-B196,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254579_85bd6b20,2021-12-15 12:48:00,AMP-X275,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254580_b1bf1cef,2021-12-15 12:48:00,AMP-B097,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1254592_7aa05e09,2021-12-14 15:27:09,AMP-W016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254594_ba51d065,2021-12-14 15:27:09,AMP-W039,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254596_6970c53f,2021-12-14 15:27:09,AMP-W038,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254598_9045516d,2021-12-14 15:27:09,AMP-X321,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254600_ada6da9b,2021-12-13 15:47:39,AMP-S010-BI,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254633_84c432e6,2021-12-13 12:40:16,AMP-W030,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254660_0278942b,2021-12-13 12:51:47,AMP-B199,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254661_793d1972,2021-12-13 12:51:47,AMP-S060,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254662_95f86c2d,2021-12-14 15:27:19,AMP-E040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254664_bf7d4f4f,2021-12-14 15:27:19,AMP-B008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254666_aac6b473,2021-12-14 15:27:19,AMP-V19340,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254668_b3254e36,2021-12-14 15:27:19,AMP-B043,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254670_15ed3e78,2021-12-14 15:27:19,AMP-B085,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254672_08f87148,2021-12-14 15:27:19,AMP-B086-R,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254674_1fd190e7,2021-12-15 15:47:36,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254676_710d0ee4,2021-12-14 15:27:26,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254678_b18f7c2d,2021-12-14 15:27:31,AMP-E041,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254680_574e05ce,2021-12-14 15:27:36,AMP-V12824,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254682_b522223a,2021-12-14 15:27:43,AMP-X548,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254684_e3b34c4e,2021-12-14 15:27:43,AMP-X549,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254750_6c111663,2021-12-16 13:45:03,AMP-X414,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1254753_2716243f,2021-12-13 13:46:10,AMP-S050,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1254760_3521c3b0,2021-12-13 15:47:44,AMP-V10737,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254762_a1a4ec3e,2021-12-15 12:44:42,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254764_2ea88a44,2021-12-15 12:44:42,AMP-X581,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254766_82855968,2021-12-14 15:28:02,AMP-X656,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254768_c95a912f,2021-12-13 15:47:51,AMP-B041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1254770_3096dfe3,2021-12-14 15:27:50,AMP-X488,1,AMPRU/Output,Partner Locations/Customers
